StockCode,CurrentStock,ForecastDemand,ReorderQuantity
46776B,432,25120.237709322257,24688.237709322257
46776C,260,25120.237709322257,24860.237709322257
46776D,153,25120.237709322257,24967.237709322257
46776E,207,25120.237709322257,24913.237709322257
46776F,487,25120.237709322257,24633.237709322257
46776a,5,25120.237709322257,25115.237709322257
46776b,1,25120.237709322257,25119.237709322257
46776e,1,25120.237709322257,25119.237709322257
46776f,7,25120.237709322257,25113.237709322257
47009,3,25120.237709322257,25117.237709322257
47013A,141,25120.237709322257,24979.237709322257
47013C,151,25120.237709322257,24969.237709322257
47016,31,25120.237709322257,25089.237709322257
47021G,1004,25120.237709322257,24116.237709322257
47310M,747,25120.237709322257,24373.237709322257
47340B,4,25120.237709322257,25116.237709322257
47341A,29,25120.237709322257,25091.237709322257
47341B,48,25120.237709322257,25072.237709322257
47343A,209,25120.237709322257,24911.237709322257
47344B,54,25120.237709322257,25066.237709322257
47347A,2,25120.237709322257,25118.237709322257
47347B,240,25120.237709322257,24880.237709322257
47348A,104,25120.237709322257,25016.237709322257
47351B,98,25120.237709322257,25022.237709322257
47367B,246,25120.237709322257,24874.237709322257
47369A,52,25120.237709322257,25068.237709322257
47369B,58,25120.237709322257,25062.237709322257
47420,373,25120.237709322257,24747.237709322257
47421,1497,25120.237709322257,23623.237709322257
47422,1218,25120.237709322257,23902.237709322257
47469,1225,25120.237709322257,23895.237709322257
47471,435,25120.237709322257,24685.237709322257
47480,1737,25120.237709322257,23383.237709322257
47481,328,25120.237709322257,24792.237709322257
47502,640,25120.237709322257,24480.237709322257
47503A,5650,25120.237709322257,19470.237709322257
47503E,6842,25120.237709322257,18278.237709322257
47503F,5143,25120.237709322257,19977.237709322257
47503G,284,25120.237709322257,24836.237709322257
47503H,278,25120.237709322257,24842.237709322257
47503J,347,25120.237709322257,24773.237709322257
47503J ,1,25120.237709322257,25119.237709322257
47503K,3179,25120.237709322257,21941.237709322257
47504E,4387,25120.237709322257,20733.237709322257
47504F,528,25120.237709322257,24592.237709322257
47504G,292,25120.237709322257,24828.237709322257
47504H,1031,25120.237709322257,24089.237709322257
47504J,5,25120.237709322257,25115.237709322257
47504K,2745,25120.237709322257,22375.237709322257
47505,747,25120.237709322257,24373.237709322257
47518F,903,25120.237709322257,24217.237709322257
47518f,9,25120.237709322257,25111.237709322257
47552A,13,25120.237709322257,25107.237709322257
47554,1,25120.237709322257,25119.237709322257
47556,8,25120.237709322257,25112.237709322257
47556B,6502,25120.237709322257,18618.237709322257
47556b,4,25120.237709322257,25116.237709322257
47559B,5232,25120.237709322257,19888.237709322257
47559b,171,25120.237709322257,24949.237709322257
47562,184,25120.237709322257,24936.237709322257
47563A,347,25120.237709322257,24773.237709322257
47563B,8,25120.237709322257,25112.237709322257
47566,28426,25120.237709322257,0.0
47566B,7286,25120.237709322257,17834.237709322257
47566b,217,25120.237709322257,24903.237709322257
47567,1,25120.237709322257,25119.237709322257
47567B,2349,25120.237709322257,22771.237709322257
47567b,3,25120.237709322257,25117.237709322257
47568,2389,25120.237709322257,22731.237709322257
47569,1,25120.237709322257,25119.237709322257
47570,233,25120.237709322257,24887.237709322257
47570B,980,25120.237709322257,24140.237709322257
47570b,9,25120.237709322257,25111.237709322257
47574A,578,25120.237709322257,24542.237709322257
47574B,50,25120.237709322257,25070.237709322257
47578A,324,25120.237709322257,24796.237709322257
47579,186,25120.237709322257,24934.237709322257
47580,1697,25120.237709322257,23423.237709322257
47581B,47,25120.237709322257,25073.237709322257
47583A,71,25120.237709322257,25049.237709322257
47583B,27,25120.237709322257,25093.237709322257
47585A,1086,25120.237709322257,24034.237709322257
47586A,204,25120.237709322257,24916.237709322257
47587A,3907,25120.237709322257,21213.237709322257
47589,187,25120.237709322257,24933.237709322257
47590A,4829,25120.237709322257,20291.237709322257
47590B,5778,25120.237709322257,19342.237709322257
47590a,1,25120.237709322257,25119.237709322257
47590b,13,25120.237709322257,25107.237709322257
47591A,163,25120.237709322257,24957.237709322257
47591B,1116,25120.237709322257,24004.237709322257
47591C,1097,25120.237709322257,24023.237709322257
47591D,9520,25120.237709322257,15600.237709322257
47591b,8,25120.237709322257,25112.237709322257
47591c,4,25120.237709322257,25116.237709322257
47591d,290,25120.237709322257,24830.237709322257
47592A,331,25120.237709322257,24789.237709322257
47592B,75,25120.237709322257,25045.237709322257
47593A,318,25120.237709322257,24802.237709322257
47593B,2367,25120.237709322257,22753.237709322257
47593a,1,25120.237709322257,25119.237709322257
47593b,6,25120.237709322257,25114.237709322257
47594A,346,25120.237709322257,24774.237709322257
47594B,410,25120.237709322257,24710.237709322257
47594a,1,25120.237709322257,25119.237709322257
47597,322,25120.237709322257,24798.237709322257
47598,142,25120.237709322257,24978.237709322257
47599A,6047,25120.237709322257,19073.237709322257
47599B,3568,25120.237709322257,21552.237709322257
48103,37,25120.237709322257,25083.237709322257
48111,4312,25120.237709322257,20808.237709322257
48116,3471,25120.237709322257,21649.237709322257
48129,3153,25120.237709322257,21967.237709322257
48138,10177,25120.237709322257,14943.237709322257
48172,1,25120.237709322257,25119.237709322257
48173A,1,25120.237709322257,25119.237709322257
48173C,4118,25120.237709322257,21002.237709322257
48173c,78,25120.237709322257,25042.237709322257
48175,39,25120.237709322257,25081.237709322257
48179,34,25120.237709322257,25086.237709322257
48184,4797,25120.237709322257,20323.237709322257
48185,6864,25120.237709322257,18256.237709322257
48187,7425,25120.237709322257,17695.237709322257
48188,5000,25120.237709322257,20120.237709322257
48189,1328,25120.237709322257,23792.237709322257
48194,7859,25120.237709322257,17261.237709322257
48195,278,25120.237709322257,24842.237709322257
48197,904,25120.237709322257,24216.237709322257
49031B,400,25120.237709322257,24720.237709322257
51008,3320,25120.237709322257,21800.237709322257
51012C,183,25120.237709322257,24937.237709322257
51012L,10,25120.237709322257,25110.237709322257
51014A,6758,25120.237709322257,18362.237709322257
51014C,4405,25120.237709322257,20715.237709322257
51014L,3493,25120.237709322257,21627.237709322257
51014c,1,25120.237709322257,25119.237709322257
51020A,1346,25120.237709322257,23774.237709322257
51020B,1207,25120.237709322257,23913.237709322257
62018,9570,25120.237709322257,15550.237709322257
62043B,61,25120.237709322257,25059.237709322257
62074B,38,25120.237709322257,25082.237709322257
62086A,113,25120.237709322257,25007.237709322257
62094B,306,25120.237709322257,24814.237709322257
62095B,296,25120.237709322257,24824.237709322257
62096A,395,25120.237709322257,24725.237709322257
62096B,257,25120.237709322257,24863.237709322257
62097A,7,25120.237709322257,25113.237709322257
62097B,11,25120.237709322257,25109.237709322257
70006,4482,25120.237709322257,20638.237709322257
70007,1373,25120.237709322257,23747.237709322257
71028A,1,25120.237709322257,25119.237709322257
71028B,494,25120.237709322257,24626.237709322257
71038,896,25120.237709322257,24224.237709322257
71050,51,25120.237709322257,25069.237709322257
71053,4993,25120.237709322257,20127.237709322257
71101A,6,25120.237709322257,25114.237709322257
71101E,779,25120.237709322257,24341.237709322257
71143,356,25120.237709322257,24764.237709322257
71215,178,25120.237709322257,24942.237709322257
71263G,39,25120.237709322257,25081.237709322257
71270,378,25120.237709322257,24742.237709322257
71279,324,25120.237709322257,24796.237709322257
71403,179,25120.237709322257,24941.237709322257
71406C,223,25120.237709322257,24897.237709322257
71409B,4,25120.237709322257,25116.237709322257
71434B,2,25120.237709322257,25118.237709322257
71459,33577,25120.237709322257,0.0
71477,15796,25120.237709322257,9324.237709322257
71495A,225,25120.237709322257,24895.237709322257
71495B,306,25120.237709322257,24814.237709322257
71496A,260,25120.237709322257,24860.237709322257
71496B,15,25120.237709322257,25105.237709322257
71510,177,25120.237709322257,24943.237709322257
72008,6821,25120.237709322257,18299.237709322257
72023F,640,25120.237709322257,24480.237709322257
72024U,328,25120.237709322257,24792.237709322257
72038P,1050,25120.237709322257,24070.237709322257
72045D,1076,25120.237709322257,24044.237709322257
72051S,307,25120.237709322257,24813.237709322257
72083A,24,25120.237709322257,25096.237709322257
72084B,2,25120.237709322257,25118.237709322257
72122,588,25120.237709322257,24532.237709322257
72127,420,25120.237709322257,24700.237709322257
72128,730,25120.237709322257,24390.237709322257
72129,75,25120.237709322257,25045.237709322257
72130,814,25120.237709322257,24306.237709322257
72131,763,25120.237709322257,24357.237709322257
72132,562,25120.237709322257,24558.237709322257
72133,116,25120.237709322257,25004.237709322257
72134,340,25120.237709322257,24780.237709322257
72140E,219,25120.237709322257,24901.237709322257
72140F,175,25120.237709322257,24945.237709322257
72225C,1926,25120.237709322257,23194.237709322257
72225D,962,25120.237709322257,24158.237709322257
72232,6402,25120.237709322257,18718.237709322257
72267,345,25120.237709322257,24775.237709322257
72349B,2025,25120.237709322257,23095.237709322257
72349b,218,25120.237709322257,24902.237709322257
72351A,3762,25120.237709322257,21358.237709322257
72351B,5821,25120.237709322257,19299.237709322257
72351a,40,25120.237709322257,25080.237709322257
72369A,67,25120.237709322257,25053.237709322257
72483,2,25120.237709322257,25118.237709322257
72484,1823,25120.237709322257,23297.237709322257
72487,828,25120.237709322257,24292.237709322257
72529W,494,25120.237709322257,24626.237709322257
72529w,1,25120.237709322257,25119.237709322257
72586,2309,25120.237709322257,22811.237709322257
72598,1270,25120.237709322257,23850.237709322257
72606A,226,25120.237709322257,24894.237709322257
72655C,8,25120.237709322257,25112.237709322257
72708,90,25120.237709322257,25030.237709322257
72709,144,25120.237709322257,24976.237709322257
72715,88,25120.237709322257,25032.237709322257
72724,81,25120.237709322257,25039.237709322257
72728,990,25120.237709322257,24130.237709322257
72732,2472,25120.237709322257,22648.237709322257
72739B,558,25120.237709322257,24562.237709322257
72739C,326,25120.237709322257,24794.237709322257
72740A,65,25120.237709322257,25055.237709322257
72740B,1,25120.237709322257,25119.237709322257
72741,20178,25120.237709322257,4942.237709322257
72750A,383,25120.237709322257,24737.237709322257
72750B,496,25120.237709322257,24624.237709322257
72750C,242,25120.237709322257,24878.237709322257
72750D,110,25120.237709322257,25010.237709322257
72751A,1,25120.237709322257,25119.237709322257
72751B,1,25120.237709322257,25119.237709322257
72751C,1,25120.237709322257,25119.237709322257
72752A,1,25120.237709322257,25119.237709322257
72752B,3,25120.237709322257,25117.237709322257
72753A,315,25120.237709322257,24805.237709322257
72753B,445,25120.237709322257,24675.237709322257
72753C,43,25120.237709322257,25077.237709322257
72753D,144,25120.237709322257,24976.237709322257
72754A,292,25120.237709322257,24828.237709322257
72754B,170,25120.237709322257,24950.237709322257
72754D,1,25120.237709322257,25119.237709322257
72755C,592,25120.237709322257,24528.237709322257
72755D,533,25120.237709322257,24587.237709322257
72756,4203,25120.237709322257,20917.237709322257
72759,524,25120.237709322257,24596.237709322257
72760B,1739,25120.237709322257,23381.237709322257
72771B,129,25120.237709322257,24991.237709322257
72771C,54,25120.237709322257,25066.237709322257
72772,457,25120.237709322257,24663.237709322257
72777,14,25120.237709322257,25106.237709322257
72778,1,25120.237709322257,25119.237709322257
72779,49,25120.237709322257,25071.237709322257
72780,514,25120.237709322257,24606.237709322257
72781,121,25120.237709322257,24999.237709322257
72783,43,25120.237709322257,25077.237709322257
72785A,30,25120.237709322257,25090.237709322257
72785B,10,25120.237709322257,25110.237709322257
72789,250,25120.237709322257,24870.237709322257
72793,55,25120.237709322257,25065.237709322257
72796A,20,25120.237709322257,25100.237709322257
72796B,31,25120.237709322257,25089.237709322257
72796C,1,25120.237709322257,25119.237709322257
72798C,39,25120.237709322257,25081.237709322257
72799A,639,25120.237709322257,24481.237709322257
72799B,322,25120.237709322257,24798.237709322257
72799C,471,25120.237709322257,24649.237709322257
72799D,90,25120.237709322257,25030.237709322257
72799E,1265,25120.237709322257,23855.237709322257
72799F,1136,25120.237709322257,23984.237709322257
72800A,678,25120.237709322257,24442.237709322257
72800B,1002,25120.237709322257,24118.237709322257
72800C,662,25120.237709322257,24458.237709322257
72800D,654,25120.237709322257,24466.237709322257
72800E,1459,25120.237709322257,23661.237709322257
72800F,825,25120.237709322257,24295.237709322257
72801C,720,25120.237709322257,24400.237709322257
72801D,566,25120.237709322257,24554.237709322257
72801E,769,25120.237709322257,24351.237709322257
72801F,234,25120.237709322257,24886.237709322257
72801G,1384,25120.237709322257,23736.237709322257
72801c,62,25120.237709322257,25058.237709322257
72801d,103,25120.237709322257,25017.237709322257
72801e,7,25120.237709322257,25113.237709322257
72801g,10,25120.237709322257,25110.237709322257
72802A,1000,25120.237709322257,24120.237709322257
72802B,1590,25120.237709322257,23530.237709322257
72802C,2229,25120.237709322257,22891.237709322257
72802a,9,25120.237709322257,25111.237709322257
72802c,1,25120.237709322257,25119.237709322257
